Iteration,Trial,F1_Score
51,125,0.5284
51,126,0.3276
51,127,0.2797
51,128,0.5374
51,129,0.4852
51,130,0.5216
51,131,0.4367
51,132,0.4501
51,133,0.4591
51,134,0.4922
51,135,0.4664
51,136,0.5128
51,137,0.4602
51,138,0.491
51,139,0.5068
51,140,0.5012
51,141,0.5444
51,142,0.4055
51,143,0.4441
51,144,0.5406
51,145,0.5713
51,146,0.5671
51,147,0.5591
51,148,0.5781
51,149,0.5691
52,0,0.3895
52,1,0.4746
52,2,0.4589
52,3,0.3192
52,4,0.4393
52,5,0.2529
52,6,0.2897
52,7,0.475
52,8,0.4563
52,9,0.3224
52,10,0.2743
52,11,0.334
52,12,0.4165
52,13,0.2669
52,14,0.4878
52,15,0.2505
52,16,0.325
52,17,0.3292
52,18,0.4097
52,19,0.3204
52,20,0.4682
52,21,0.4333
52,22,0.4994
52,23,0.5144
52,24,0.5515
52,25,0.5479
52,26,0.5453
52,27,0.528
52,28,0.5278
52,29,0.5475
52,30,0.5152
52,31,0.341
52,32,0.5126
52,33,0.4243
52,34,0.5419
52,35,0.4495
52,36,0.5621
52,37,0.4117
52,38,0.535
52,39,0.5182
52,40,0.4507
52,41,0.4279
52,42,0.5302
52,43,0.2825
52,44,0.4808
52,45,0.4411
52,46,0.2649
52,47,0.4463
52,48,0.458
52,49,0.3406
52,50,0.493
52,51,0.4652
52,52,0.4666
52,53,0.4553
52,54,0.5058
52,55,0.508
52,56,0.4473
52,57,0.4541
52,58,0.4071
52,59,0.4465
52,60,0.5306
52,61,0.3893
52,62,0.4375
52,63,0.2835
52,64,0.4674
52,65,0.5539
52,66,0.5523
52,67,0.531
52,68,0.5595
52,69,0.5471
52,70,0.5651
52,71,0.5424
52,72,0.5442
52,73,0.5649
52,74,0.5292
52,75,0.5545
52,76,0.5368
52,77,0.5092
52,78,0.5098
52,79,0.5248
52,80,0.5264
52,81,0.505
52,82,0.4968
52,83,0.4786
52,84,0.4439
52,85,0.5485
52,86,0.5072
52,87,0.4628
52,88,0.4912
52,89,0.5064
52,90,0.4513
52,91,0.4177
52,92,0.4449
52,93,0.4674
52,94,0.486
52,95,0.4678
52,96,0.5132
52,97,0.4421
52,98,0.5096
52,99,0.491
52,100,0.4648
52,101,0.514
52,102,0.5256
52,103,0.4952
52,104,0.2861
52,105,0.4333
52,106,0.5056
52,107,0.4762
52,108,0.5687
52,109,0.537
52,110,0.5509
52,111,0.4551
52,112,0.3248
52,113,0.537
52,114,0.4976
52,115,0.4882
52,116,0.5146
52,117,0.3316
52,118,0.357
52,119,0.5625
52,120,0.5683
52,121,0.4892
52,122,0.5098
52,123,0.5034
52,124,0.4988
52,125,0.5477
52,126,0.5184
52,127,0.4988
52,128,0.5567
52,129,0.4555
52,130,0.5042
52,131,0.4449
52,132,0.5635
52,133,0.524
52,134,0.4932
52,135,0.4349
52,136,0.1121
52,137,0.51
52,138,0.4515
52,139,0.4718
52,140,0.5601
52,141,0.5435
52,142,0.5278
52,143,0.5479
52,144,0.5162
52,145,0.5675
52,146,0.5739
52,147,0.5631
52,148,0.5577
52,149,0.5629
53,0,0.4085
53,1,0.4115
53,2,0.318
53,3,0.3534
53,4,0.4331
53,5,0.3392
53,6,0.3903
53,7,0.4285
53,8,0.4291
53,9,0.5386
53,10,0.4882
53,11,0.3672
53,12,0.4321
53,13,0.4519
53,14,0.4333
53,15,0.3104
53,16,0.4686
53,17,0.2751
53,18,0.4932
53,19,0.4555
53,20,0.4465
53,21,0.5761
53,22,0.5589
53,23,0.5735
53,24,0.2469
53,25,0.52
53,26,0.5308
53,27,0.5583
53,28,0.4652
53,29,0.5142
53,30,0.4944
53,31,0.4557
53,32,0.5014
53,33,0.4389
53,34,0.478
53,35,0.3746
53,36,0.2954
53,37,0.5094
53,38,0.4572
53,39,0.4928
53,40,0.4676
53,41,0.5016
53,42,0.5024
53,43,0.4129
53,44,0.5016
53,45,0.3244
53,46,0.4275
53,47,0.464
53,48,0.2773
53,49,0.507
53,50,0.2481
53,51,0.5126
53,52,0.4716
53,53,0.4624
53,54,0.4956
53,55,0.5058
53,56,0.3448
53,57,0.4776
53,58,0.4119
53,59,0.5
53,60,0.4662
53,61,0.4742
53,62,0.2697
53,63,0.537
53,64,0.3022
53,65,0.5521
53,66,0.5322
53,67,0.5613
53,68,0.5561
53,69,0.5549
53,70,0.5176
53,71,0.5497
53,72,0.5138
53,73,0.5312
53,74,0.5701
53,75,0.5449
53,76,0.5705
53,77,0.477
53,78,0.5513
53,79,0.521
53,80,0.5386
53,81,0.4724
53,82,0.4495
53,83,0.4758
53,84,0.5477
53,85,0.512
53,86,0.505
53,87,0.5677
53,88,0.5024
53,89,0.5615
53,90,0.2881
53,91,0.487
53,92,0.5238
53,93,0.4181
53,94,0.513
53,95,0.4245
53,96,0.5332
53,97,0.494
53,98,0.4527
53,99,0.352
53,100,0.5016
53,101,0.5553
53,102,0.358
53,103,0.4149
53,104,0.5286
53,105,0.5531
53,106,0.5661
53,107,0.5126
53,108,0.5591
53,109,0.5052
53,110,0.5266
53,111,0.535
53,112,0.4441
53,113,0.515
53,114,0.4181
53,115,0.5242
53,116,0.4838
53,117,0.4337
53,118,0.4467
53,119,0.2976
53,120,0.5354
53,121,0.5116
53,122,0.4425
53,123,0.3624
53,124,0.5032
53,125,0.5366
53,126,0.5567
53,127,0.4718
53,128,0.4411
53,129,0.5629
53,130,0.5094
53,131,0.5146
53,132,0.4307
53,133,0.5567
53,134,0.5108
53,135,0.3024
53,136,0.2805
53,137,0.532
53,138,0.5729
53,139,0.5028
53,140,0.3508
53,141,0.4678
53,142,0.3594
53,143,0.4732
53,144,0.5621
53,145,0.5609
53,146,0.5711
53,147,0.5803
53,148,0.5521
53,149,0.5709
54,0,0.4353
54,1,0.4279
54,2,0.3074
54,3,0.3754
54,4,0.3398
54,5,0.3578
54,6,0.3716
54,7,0.3214
54,8,0.4131
54,9,0.46
54,10,0.516
54,11,0.3322
54,12,0.2781
54,13,0.3094
54,14,0.4588
54,15,0.2821
54,16,0.353
54,17,0.3292
54,18,0.3458
54,19,0.369
54,20,0.513
54,21,0.5284
54,22,0.2479
54,23,0.5426
54,24,0.5581
54,25,0.5537
54,26,0.511
54,27,0.467
54,28,0.5352
54,29,0.5036
54,30,0.508
54,31,0.4924
54,32,0.5507
54,33,0.5114
54,34,0.4734
54,35,0.5156
54,36,0.5186
54,37,0.4565
54,38,0.2473
54,39,0.4293
54,40,0.5306
54,41,0.4083
54,42,0.483
54,43,0.461
54,44,0.3652
54,45,0.4734
54,46,0.2461
54,47,0.491
54,48,0.4658
54,49,0.4427
54,50,0.4063
54,51,0.5693
54,52,0.4944
54,53,0.359
54,54,0.4151
54,55,0.491
54,56,0.4241
54,57,0.5669
54,58,0.4986
54,59,0.3979
54,60,0.5593
54,61,0.5585
54,62,0.4702
54,63,0.507
54,64,0.4233
54,65,0.5651
54,66,0.5717
54,67,0.5475
54,68,0.5404
54,69,0.5366
54,70,0.5112
54,71,0.5434
54,72,0.5266
54,73,0.5555
54,74,0.5591
54,75,0.5126
54,76,0.5793
54,77,0.5382
54,78,0.4988
54,79,0.533
54,80,0.5264
54,81,0.5296
54,82,0.3915
54,83,0.4449
54,84,0.5354
54,85,0.4986
54,86,0.4874
54,87,0.5509
54,88,0.4892
54,89,0.5362
54,90,0.4257
54,91,0.5571
54,92,0.4391
54,93,0.4856
54,94,0.5328
54,95,0.5178
54,96,0.4704
54,97,0.4898
54,98,0.3286
54,99,0.475
54,100,0.5382
54,101,0.5214
54,102,0.3666
54,103,0.4652
54,104,0.4732
54,105,0.4762
54,106,0.5102
54,107,0.3873
54,108,0.4461
54,109,0.5054
54,110,0.4603
54,111,0.4808
54,112,0.497
54,113,0.4005
54,114,0.4922
54,115,0.4942
54,116,0.488
54,117,0.3406
54,118,0.5477
54,119,0.4888
54,120,0.4527
54,121,0.3644
54,122,0.5146
54,123,0.4531
54,124,0.5384
54,125,0.3064
54,126,0.5366
54,127,0.2833
54,128,0.4842
54,129,0.5629
54,130,0.522
54,131,0.5619
54,132,0.4778
54,133,0.4998
54,134,0.4998
54,135,0.507
54,136,0.5569
54,137,0.4824
54,138,0.4772
54,139,0.5016
54,140,0.3674
54,141,0.4618
54,142,0.5561
54,143,0.5703
54,144,0.541
54,145,0.5613
54,146,0.5398
54,147,0.5354
54,148,0.5581
54,149,0.5667
55,0,0.329
55,1,0.2571
55,2,0.4277
55,3,0.3162
55,4,0.3076
55,5,0.2978
55,6,0.4367
55,7,0.4876
55,8,0.5062
55,9,0.2461
55,10,0.4403
55,11,0.4007
55,12,0.4191
55,13,0.3991
55,14,0.296
55,15,0.333
55,16,0.3078
55,17,0.2461
55,18,0.4533
55,19,0.3022
55,20,0.521
55,21,0.52
55,22,0.5192
55,23,0.5318
55,24,0.508
55,25,0.5499
55,26,0.5683
55,27,0.5721
55,28,0.5272
55,29,0.5629
55,30,0.516
55,31,0.4894
55,32,0.4768
55,33,0.5589
55,34,0.5124
55,35,0.479
55,36,0.5082
55,37,0.4571
55,38,0.4612
55,39,0.2938
55,40,0.5374
55,41,0.5294
55,42,0.2461
55,43,0.4559
55,44,0.4303
55,45,0.3947
55,46,0.526
55,47,0.4595
55,48,0.501
55,49,0.4439
55,50,0.4149
55,51,0.4684
55,52,0.529
55,53,0.3873
55,54,0.4694
55,55,0.5166
55,56,0.2461
55,57,0.5424
55,58,0.4239
55,59,0.4808
55,60,0.2982
55,61,0.4934
55,62,0.362
55,63,0.5052
55,64,0.5441
55,65,0.5597
55,66,0.5619
55,67,0.5507
55,68,0.5144
55,69,0.5176
55,70,0.5691
55,71,0.5406
55,72,0.5553
55,73,0.5022
55,74,0.5581
55,75,0.5306
55,76,0.4255
55,77,0.5002
55,78,0.5384
55,79,0.5555
55,80,0.5096
55,81,0.5761
55,82,0.5294
55,83,0.5376
55,84,0.5475
55,85,0.4557
55,86,0.494
55,87,0.461
55,88,0.4814
55,89,0.531
55,90,0.3576
55,91,0.47
55,92,0.4866
55,93,0.4365
55,94,0.3785
55,95,0.4644
55,96,0.5126
55,97,0.492
55,98,0.464
55,99,0.5533
55,100,0.5531
55,101,0.4333
55,102,0.4209
55,103,0.5078
55,104,0.3368
55,105,0.4722
55,106,0.5382
55,107,0.4746
55,108,0.5455
55,109,0.5545
55,110,0.5449
55,111,0.5038
55,112,0.5441
55,113,0.5481
55,114,0.475
55,115,0.474
55,116,0.4393
55,117,0.4341
55,118,0.5374
55,119,0.4529
55,120,0.3857
55,121,0.4636
55,122,0.2956
55,123,0.4976
55,124,0.4928
55,125,0.4618
55,126,0.5437
55,127,0.5346
55,128,0.3935
55,129,0.5016
55,130,0.4922
55,131,0.508
55,132,0.3919
55,133,0.497
55,134,0.4922
55,135,0.5018
55,136,0.5272
55,137,0.5685
55,138,0.4854
55,139,0.5096
55,140,0.5322
55,141,0.5078
55,142,0.5248
55,143,0.5328
55,144,0.4273
55,145,0.5683
55,146,0.5691
55,147,0.5719
55,148,0.5709
55,149,0.5623
56,0,0.4147
56,1,0.2549
56,2,0.3396
56,3,0.3334
56,4,0.331
56,5,0.4479
56,6,0.4894
56,7,0.5264
56,8,0.5651
56,9,0.4427
56,10,0.4333
56,11,0.519
56,12,0.2795
56,13,0.5026
56,14,0.2471
56,15,0.4948
56,16,0.37
56,17,0.4764
56,18,0.4151
56,19,0.4553
56,20,0.5487
56,21,0.5471
56,22,0.528
56,23,0.3176
56,24,0.5497
56,25,0.4235
56,26,0.49
56,27,0.4584
56,28,0.4191
56,29,0.4966
56,30,0.349
56,31,0.504
56,32,0.5146
56,33,0.3406
56,34,0.5168
56,35,0.4201
56,36,0.4275
56,37,0.4808
56,38,0.5062
56,39,0.2461
56,40,0.5445
56,41,0.4157
56,42,0.5186
56,43,0.3766
56,44,0.2896
56,45,0.3546
56,46,0.4714
56,47,0.5553
56,48,0.4926
56,49,0.5076
56,50,0.5182
56,51,0.4784
56,52,0.5136
56,53,0.4007
56,54,0.5645
56,55,0.5286
56,56,0.5278
56,57,0.4642
56,58,0.4728
56,59,0.5705
56,60,0.5176
56,61,0.3829
56,62,0.4994
56,63,0.5404
56,64,0.5112
56,65,0.5467
56,66,0.5597
56,67,0.5322
56,68,0.5304
56,69,0.5336
56,70,0.5651
56,71,0.5685
56,72,0.5096
56,73,0.5198
56,74,0.4914
56,75,0.5224
56,76,0.5036
56,77,0.368
56,78,0.5146
56,79,0.482
56,80,0.4976
56,81,0.3672
56,82,0.494
56,83,0.476
56,84,0.2781
56,85,0.4604
56,86,0.5463
56,87,0.4914
56,88,0.4303
56,89,0.4706
56,90,0.5497
56,91,0.5635
56,92,0.3194
56,93,0.5006
56,94,0.4215
56,95,0.3829
56,96,0.4692
56,97,0.4441
56,98,0.4964
56,99,0.541
56,100,0.4878
56,101,0.4239
56,102,0.5565
56,103,0.511
56,104,0.2461
56,105,0.3488
56,106,0.4932
56,107,0.5637
56,108,0.3634
56,109,0.521
56,110,0.5531
56,111,0.367
56,112,0.5006
56,113,0.5002
56,114,0.4712
56,115,0.4547
56,116,0.5012
56,117,0.5312
56,118,0.5559
56,119,0.5559
56,120,0.5477
56,121,0.4179
56,122,0.502
56,123,0.507
56,124,0.4932
56,125,0.4908
56,126,0.4183
56,127,0.359
56,128,0.474
56,129,0.4427
56,130,0.5066
56,131,0.5274
56,132,0.5162
56,133,0.4838
56,134,0.478
56,135,0.5571
56,136,0.5386
56,137,0.3859
56,138,0.4616
56,139,0.3658
56,140,0.464
56,141,0.4235
56,142,0.4297
56,143,0.5312
56,144,0.4898
56,145,0.5649
56,146,0.5683
56,147,0.5745
56,148,0.5737
56,149,0.5681
57,0,0.2867
57,1,0.2791
57,2,0.4413
57,3,0.3799
57,4,0.3939
57,5,0.2609
57,6,0.4792
57,7,0.5046
57,8,0.2671
57,9,0.4335
57,10,0.2881
57,11,0.3708
57,12,0.3817
57,13,0.4065
57,14,0.5088
57,15,0.475
57,16,0.297
57,17,0.2743
57,18,0.2633
57,19,0.2461
57,20,0.5088
57,21,0.5176
57,22,0.5248
57,23,0.5152
57,24,0.4059
57,25,0.5244
57,26,0.4594
57,27,0.4355
57,28,0.507
57,29,0.507
57,30,0.3761
57,31,0.4077
57,32,0.4826
57,33,0.5098
57,34,0.3686
57,35,0.5114
57,36,0.5084
57,37,0.5008
57,38,0.4752
57,39,0.4652
57,40,0.4672
57,41,0.4307
57,42,0.5166
57,43,0.5028
57,44,0.4758
57,45,0.3532
57,46,0.4794
57,47,0.3468
57,48,0.4457
57,49,0.4305
57,50,0.4704
57,51,0.4854
57,52,0.497
57,53,0.4674
57,54,0.4093
57,55,0.2932
57,56,0.493
57,57,0.4295
57,58,0.4491
57,59,0.5629
57,60,0.5655
57,61,0.4826
57,62,0.4864
57,63,0.3476
57,64,0.4359
57,65,0.5677
57,66,0.5625
57,67,0.5645
57,68,0.5633
57,69,0.5206
57,70,0.5244
57,71,0.5661
57,72,0.5362
57,73,0.5787
57,74,0.5725
57,75,0.5561
57,76,0.5362
57,77,0.2847
57,78,0.5539
57,79,0.4211
57,80,0.4666
57,81,0.5366
57,82,0.5
57,83,0.5408
57,84,0.4413
57,85,0.5232
57,86,0.4856
57,87,0.5058
57,88,0.522
57,89,0.5294
57,90,0.5108
57,91,0.4279
57,92,0.5058
57,93,0.5124
57,94,0.5288
57,95,0.518
57,96,0.4491
57,97,0.4914
57,98,0.4213
57,99,0.4043
57,100,0.5368
57,101,0.4692
57,102,0.5322
57,103,0.2461
57,104,0.4301
57,105,0.5589
57,106,0.4361
57,107,0.532
57,108,0.5028
57,109,0.5763
57,110,0.3861
57,111,0.5
57,112,0.5104
57,113,0.4936
57,114,0.4744
57,115,0.5192
57,116,0.5084
57,117,0.4561
57,118,0.5228
57,119,0.5615
57,120,0.2905
57,121,0.4535
57,122,0.5535
57,123,0.4808
57,124,0.4375
57,125,0.5162
57,126,0.5517
57,127,0.5212
57,128,0.476
57,129,0.4285
57,130,0.4059
57,131,0.492
57,132,0.5358
57,133,0.5028
57,134,0.5284
57,135,0.3138
57,136,0.4778
57,137,0.4341
57,138,0.529
57,139,0.4984
57,140,0.4668
57,141,0.4636
57,142,0.5148
57,143,0.5238
57,144,0.4762
57,145,0.5749
57,146,0.5775
57,147,0.5673
57,148,0.5723
57,149,0.5711
58,0,0.4517
58,1,0.324
58,2,0.5116
58,3,0.4826
58,4,0.3724
58,5,0.4361
58,6,0.3286
58,7,0.366
58,8,0.4219
58,9,0.3404
58,10,0.3672
58,11,0.4632
58,12,0.4588
58,13,0.4718
58,14,0.4585
58,15,0.3608
58,16,0.4826
58,17,0.4369
58,18,0.317
58,19,0.3831
58,20,0.4776
58,21,0.492
58,22,0.5038
58,23,0.472
58,24,0.492
58,25,0.4906
58,26,0.4033
58,27,0.4756
58,28,0.4487
58,29,0.4407
58,30,0.4936
58,31,0.477
58,32,0.2527
58,33,0.4415
58,34,0.309
58,35,0.3224
58,36,0.2461
58,37,0.5164
58,38,0.5607
58,39,0.5651
58,40,0.5382
58,41,0.5491
58,42,0.5344
58,43,0.4704
58,44,0.5715
58,45,0.5062
58,46,0.4696
58,47,0.2707
58,48,0.4515
58,49,0.2461
58,50,0.5226
58,51,0.4864
58,52,0.4562
58,53,0.4932
58,54,0.4005
58,55,0.5134
58,56,0.492
58,57,0.532
58,58,0.3218
58,59,0.4037
58,60,0.4918
58,61,0.498
58,62,0.4956
58,63,0.4365
58,64,0.5346
58,65,0.5595
58,66,0.5633
58,67,0.5571
58,68,0.5477
58,69,0.5418
58,70,0.5685
58,71,0.5238
58,72,0.5234
58,73,0.5607
58,74,0.5344
58,75,0.5501
58,76,0.5432
58,77,0.5314
58,78,0.528
58,79,0.4792
58,80,0.4966
58,81,0.4922
58,82,0.4936
58,83,0.3182
58,84,0.4205
58,85,0.3875
58,86,0.4732
58,87,0.5236
58,88,0.4904
58,89,0.4628
58,90,0.477
58,91,0.5256
58,92,0.537
58,93,0.5082
58,94,0.4894
58,95,0.5206
58,96,0.4888
58,97,0.3416
58,98,0.5092
58,99,0.3943
58,100,0.4624
58,101,0.3318
58,102,0.4846
58,103,0.2463
58,104,0.5052
58,105,0.5611
58,106,0.5212
58,107,0.488
58,108,0.5144
58,109,0.4948
58,110,0.5024
58,111,0.5583
58,112,0.5308
58,113,0.3604
58,114,0.4776
58,115,0.3815
58,116,0.3172
58,117,0.4584
58,118,0.4884
58,119,0.3985
58,120,0.5036
58,121,0.4229
58,122,0.4471
58,123,0.5176
58,124,0.466
58,125,0.5158
58,126,0.5635
58,127,0.522
58,128,0.4914
58,129,0.4962
58,130,0.5212
58,131,0.4161
58,132,0.4327
58,133,0.5104
58,134,0.5012
58,135,0.4886
58,136,0.4561
58,137,0.508
58,138,0.531
58,139,0.4555
58,140,0.4646
58,141,0.474
58,142,0.2803
58,143,0.536
58,144,0.5475
58,145,0.5819
58,146,0.5759
58,147,0.5747
58,148,0.5657
58,149,0.5729
59,0,0.4768
59,1,0.3512
59,2,0.5126
59,3,0.5068
59,4,0.4157
59,5,0.3847
59,6,0.4381
59,7,0.3458
59,8,0.4509
59,9,0.301
59,10,0.2463
59,11,0.2932
59,12,0.2473
59,13,0.2461
59,14,0.2954
59,15,0.3442
59,16,0.4517
59,17,0.4628
59,18,0.3789
59,19,0.2649
59,20,0.5078
59,21,0.4964
59,22,0.4998
59,23,0.483
59,24,0.5304
59,25,0.5348
59,26,0.483
59,27,0.5408
59,28,0.5384
59,29,0.5356
59,30,0.5194
59,31,0.492
59,32,0.485
59,33,0.5216
59,34,0.5184
59,35,0.4896
59,36,0.5274
59,37,0.4922
59,38,0.4848
59,39,0.465
59,40,0.5032
59,41,0.4549
59,42,0.4864
59,43,0.5188
59,44,0.4331
59,45,0.5088
59,46,0.5455
59,47,0.4866
59,48,0.3628
59,49,0.4393
59,50,0.4509
59,51,0.4383
59,52,0.4365
59,53,0.3366
59,54,0.4063
59,55,0.3795
59,56,0.4101
59,57,0.4445
59,58,0.4806
59,59,0.5296
59,60,0.2915
59,61,0.374
59,62,0.5272
59,63,0.2593
59,64,0.329
59,65,0.5414
59,66,0.5262
59,67,0.5637
59,68,0.5278
59,69,0.5647
59,70,0.5705
59,71,0.5677
59,72,0.5681
59,73,0.5525
59,74,0.525
59,75,0.5625
59,76,0.5308
59,77,0.5557
59,78,0.532
59,79,0.5509
59,80,0.5555
59,81,0.5212
59,82,0.49
59,83,0.5517
59,84,0.4788
59,85,0.494
59,86,0.5082
59,87,0.5114
59,88,0.5216
59,89,0.5322
59,90,0.4137
59,91,0.484
59,92,0.3294
59,93,0.4708
59,94,0.5158
59,95,0.4409
59,96,0.4928
59,97,0.5038
59,98,0.366
59,99,0.4956
59,100,0.528
59,101,0.5078
59,102,0.5106
59,103,0.2711
59,104,0.5212
59,105,0.5088
59,106,0.4365
59,107,0.3987
59,108,0.5258
59,109,0.4519
59,110,0.5308
59,111,0.5186
59,112,0.4842
59,113,0.5328
59,114,0.4812
59,115,0.5052
59,116,0.5322
59,117,0.4756
59,118,0.493
59,119,0.4666
59,120,0.5372
59,121,0.3268
59,122,0.5539
59,123,0.5475
59,124,0.4736
59,125,0.5048
59,126,0.5451
59,127,0.5234
59,128,0.4463
59,129,0.5202
59,130,0.5188
59,131,0.3582
59,132,0.526
59,133,0.4646
59,134,0.5447
59,135,0.5176
59,136,0.4794
59,137,0.5162
59,138,0.3448
59,139,0.4199
59,140,0.526
59,141,0.5513
59,142,0.4497
59,143,0.2938
59,144,0.5555
59,145,0.5695
59,146,0.5721
59,147,0.5733
59,148,0.5663
59,149,0.5707
60,0,0.4267
60,1,0.356
60,2,0.5018
60,3,0.3965
60,4,0.3588
60,5,0.5064
60,6,0.4097
60,7,0.517
60,8,0.4339
60,9,0.3991
60,10,0.3414
60,11,0.4624
60,12,0.4507
60,13,0.4305
60,14,0.516
60,15,0.5236
60,16,0.3582
60,17,0.4473
60,18,0.4273
60,19,0.2461
60,20,0.2956
60,21,0.5549
60,22,0.5388
60,23,0.537
60,24,0.515
60,25,0.5555
60,26,0.5543
60,27,0.4541
60,28,0.5507
60,29,0.3839
60,30,0.5152
60,31,0.4686
60,32,0.3572
60,33,0.492
60,34,0.5212
60,35,0.4762
60,36,0.4141
60,37,0.4788
60,38,0.5016
60,39,0.5114
60,40,0.3248
60,41,0.5152
60,42,0.5026
60,43,0.5545
60,44,0.499
60,45,0.486
60,46,0.2501
60,47,0.4622
60,48,0.531
60,49,0.4996
60,50,0.4824
60,51,0.4155
60,52,0.5048
60,53,0.4481
60,54,0.3696
60,55,0.2673
60,56,0.4656
60,57,0.5104
60,58,0.5074
60,59,0.493
60,60,0.4688
60,61,0.4365
60,62,0.478
60,63,0.4377
60,64,0.479
60,65,0.5627
60,66,0.5673
60,67,0.5471
60,68,0.5499
60,69,0.5599
60,70,0.5563
60,71,0.5258
60,72,0.5166
60,73,0.498
60,74,0.4007
60,75,0.5671
60,76,0.5537
60,77,0.5637
60,78,0.5106
60,79,0.5641
60,80,0.5615
60,81,0.3989
60,82,0.5036
60,83,0.2841
60,84,0.5228
60,85,0.539
60,86,0.5555
60,87,0.468
60,88,0.496
60,89,0.4922
60,90,0.4579
60,91,0.3512
60,92,0.4792
60,93,0.5631
60,94,0.4994
60,95,0.496
60,96,0.3771
60,97,0.5018
60,98,0.5318
60,99,0.501
60,100,0.4976
60,101,0.4936
60,102,0.2831
60,103,0.4229
60,104,0.4365
60,105,0.53
60,106,0.5382
60,107,0.5076
60,108,0.5076
60,109,0.5585
60,110,0.4373
60,111,0.4029
60,112,0.4279
60,113,0.5334
60,114,0.507
60,115,0.4381
60,116,0.5054
60,117,0.5072
60,118,0.3554
60,119,0.537
60,120,0.4139
60,121,0.5104
60,122,0.5056
60,123,0.4896
60,124,0.4644
60,125,0.516
60,126,0.5064
60,127,0.4736
60,128,0.5114
60,129,0.3448
60,130,0.4926
60,131,0.5509
60,132,0.5358
60,133,0.2795
60,134,0.5555
60,135,0.5212
60,136,0.3546
60,137,0.4726
60,138,0.499
60,139,0.4606
60,140,0.4325
60,141,0.4033
60,142,0.5072
60,143,0.5206
60,144,0.5589
60,145,0.5473
60,146,0.5581
60,147,0.5671
60,148,0.5637
60,149,0.5485
61,0,0.3869
61,1,0.4431
61,2,0.4029
61,3,0.474
61,4,0.2461
61,5,0.3276
61,6,0.3572
61,7,0.506
61,8,0.477
61,9,0.4321
61,10,0.3903
61,11,0.5378
61,12,0.3446
61,13,0.4644
61,14,0.3568
61,15,0.4117
61,16,0.351
61,17,0.3666
61,18,0.2841
61,19,0.4129
61,20,0.523
61,21,0.511
61,22,0.5176
61,23,0.4517
61,24,0.4938
61,25,0.5483
61,26,0.4956
61,27,0.5132
61,28,0.5649
61,29,0.2495
61,30,0.5352
61,31,0.5204
61,32,0.4602
61,33,0.5549
61,34,0.5164
61,35,0.497
61,36,0.4992
61,37,0.5687
61,38,0.5282
61,39,0.4401
61,40,0.3258
61,41,0.4998
61,42,0.3664
61,43,0.5645
61,44,0.353
61,45,0.4355
61,46,0.5062
61,47,0.498
61,48,0.3042
61,49,0.4387
61,50,0.485
61,51,0.3734
61,52,0.4031
61,53,0.5036
61,54,0.4942
61,55,0.4429
61,56,0.4882
61,57,0.473
61,58,0.2493
61,59,0.4744
61,60,0.4541
61,61,0.5134
61,62,0.4163
61,63,0.4197
61,64,0.4153
61,65,0.5551
61,66,0.5645
61,67,0.5727
61,68,0.5601
61,69,0.5186
61,70,0.5565
61,71,0.5406
61,72,0.5459
61,73,0.5122
61,74,0.4898
61,75,0.5058
61,76,0.5116
61,77,0.5691
61,78,0.5298
61,79,0.5503
61,80,0.5485
61,81,0.4996
61,82,0.5509
61,83,0.488
61,84,0.4762
61,85,0.523
61,86,0.5178
61,87,0.504
61,88,0.5422
61,89,0.518
61,90,0.4183
61,91,0.5577
61,92,0.5687
61,93,0.4533
61,94,0.2461
61,95,0.5256
61,96,0.5312
61,97,0.4515
61,98,0.5471
61,99,0.507
61,100,0.5138
61,101,0.363
61,102,0.5306
61,103,0.3877
61,104,0.5374
61,105,0.4694
61,106,0.3763
61,107,0.5264
61,108,0.3414
61,109,0.5204
61,110,0.309
61,111,0.4626
61,112,0.5258
61,113,0.5779
61,114,0.4728
61,115,0.3807
61,116,0.4836
61,117,0.4365
61,118,0.5463
61,119,0.4792
61,120,0.5613
61,121,0.5384
61,122,0.4864
61,123,0.5208
61,124,0.3809
61,125,0.4369
61,126,0.5601
61,127,0.4792
61,128,0.339
61,129,0.5346
61,130,0.5254
61,131,0.5106
61,132,0.5202
61,133,0.5154
61,134,0.5022
61,135,0.4992
61,136,0.539
61,137,0.4211
61,138,0.4676
61,139,0.4986
61,140,0.4692
61,141,0.5048
61,142,0.5164
61,143,0.5038
61,144,0.5048
61,145,0.5549
61,146,0.5759
61,147,0.5727
61,148,0.5645
61,149,0.5611
62,0,0.4245
62,1,0.4311
62,2,0.4672
62,3,0.4535
62,4,0.2461
62,5,0.4622
62,6,0.4908
62,7,0.3122
62,8,0.2867
62,9,0.462
62,10,0.5216
62,11,0.2789
62,12,0.3959
62,13,0.3248
62,14,0.4217
62,15,0.4455
62,16,0.2932
62,17,0.3678
62,18,0.3122
62,19,0.3929
62,20,0.4998
62,21,0.5124
62,22,0.5214
62,23,0.5563
62,24,0.5376
62,25,0.5302
62,26,0.4788
62,27,0.4181
62,28,0.5318
62,29,0.2869
62,30,0.4966
62,31,0.4666
62,32,0.4413
62,33,0.5012
62,34,0.5368
62,35,0.2461
62,36,0.5631
62,37,0.4898
62,38,0.51
62,39,0.5186
62,40,0.5515
62,41,0.5398
62,42,0.4451
62,43,0.5088
62,44,0.4293
62,45,0.5038
62,46,0.292
62,47,0.5092
62,48,0.32
62,49,0.5412
62,50,0.4595
