Trial,Iteration,F1_Score
78,80,0.469
78,81,0.2537
78,82,0.4355
78,83,0.4159
78,84,0.4385
78,85,0.4563
78,86,0.4441
78,87,0.3246
78,88,0.2809
78,89,0.3142
78,90,0.3238
78,91,0.5136
78,92,0.4459
78,93,0.2605
78,94,0.466
78,95,0.313
78,96,0.3368
78,97,0.2461
78,98,0.4247
78,99,0.2954
78,100,0.4065
78,101,0.4201
78,102,0.4588
78,103,0.2461
78,104,0.459
78,105,0.2541
78,106,0.2996
78,107,0.4708
78,108,0.2974
78,109,0.4267
78,110,0.4978
78,111,0.4107
78,112,0.325
78,113,0.4523
78,114,0.4553
78,115,0.4513
78,116,0.3891
78,117,0.2587
78,118,0.4277
78,119,0.2791
78,120,0.4786
78,121,0.4215
78,122,0.511
78,123,0.4343
78,124,0.4878
78,125,0.4934
78,126,0.3064
78,127,0.4531
78,128,0.3769
78,129,0.4419
78,130,0.4804
78,131,0.3052
78,132,0.496
78,133,0.2823
78,134,0.2691
78,135,0.5112
78,136,0.361
78,137,0.3682
78,138,0.4197
78,139,0.3951
78,140,0.3654
78,141,0.4209
78,142,0.3608
78,143,0.2853
78,144,0.2461
78,145,0.2461
78,146,0.4205
78,147,0.4259
78,148,0.4381
78,149,0.2833
78,150,0.3332
78,151,0.2461
78,152,0.3608
78,153,0.3142
78,154,0.3588
78,155,0.309
78,156,0.4612
78,157,0.2743
78,158,0.3078
78,159,0.4221
78,160,0.499
78,161,0.4575
78,162,0.5216
78,163,0.5
78,164,0.3947
78,165,0.5092
78,166,0.5044
78,167,0.3354
78,168,0.292
78,169,0.3851
78,170,0.4211
78,171,0.4744
78,172,0.365
78,173,0.4179
78,174,0.4618
78,175,0.4539
78,176,0.3829
78,177,0.4317
78,178,0.2743
78,179,0.3024
78,180,0.4788
78,181,0.2805
78,182,0.35
78,183,0.3082
78,184,0.3592
78,185,0.4806
78,186,0.3316
78,187,0.4019
78,188,0.3911
78,189,0.3953
78,190,0.5647
78,191,0.4561
78,192,0.5252
78,193,0.2946
78,194,0.3991
78,195,0.3913
78,196,0.4545
78,197,0.3094
78,198,0.4051
78,199,0.2569
78,200,0.3384
79,1,0.2689
79,2,0.4057
79,3,0.4413
79,4,0.4634
79,5,0.4606
79,6,0.303
79,7,0.3985
79,8,0.5521
79,9,0.4171
79,10,0.2801
79,11,0.4407
79,12,0.5112
79,13,0.4856
79,14,0.331
79,15,0.4281
79,16,0.4571
79,17,0.3214
79,18,0.2713
79,19,0.4403
79,20,0.3853
79,21,0.5066
79,22,0.51
79,23,0.3684
79,24,0.2855
79,25,0.4545
79,26,0.3524
79,27,0.2767
79,28,0.3604
79,29,0.3943
79,30,0.3979
79,31,0.4353
79,32,0.3274
79,33,0.5282
79,34,0.4802
79,35,0.4672
79,36,0.3294
79,37,0.356
79,38,0.3554
79,39,0.376
79,40,0.5074
79,41,0.2889
79,42,0.4585
79,43,0.2893
79,44,0.3546
79,45,0.2507
79,46,0.3264
79,47,0.3376
79,48,0.3214
79,49,0.3452
79,50,0.5142
79,51,0.4097
79,52,0.2711
79,53,0.4247
79,54,0.4407
79,55,0.3538
79,56,0.3356
79,57,0.5016
79,58,0.4055
79,59,0.2489
79,60,0.2799
79,61,0.4345
79,62,0.3744
79,63,0.3849
79,64,0.4976
79,65,0.2747
79,66,0.4277
79,67,0.3122
79,68,0.4495
79,69,0.5072
79,70,0.5106
79,71,0.4576
79,72,0.297
79,73,0.2803
79,74,0.3632
79,75,0.3278
79,76,0.4345
79,77,0.479
79,78,0.3366
79,79,0.2461
79,80,0.3572
79,81,0.341
79,82,0.4914
79,83,0.3596
79,84,0.4141
79,85,0.3328
79,86,0.4642
79,87,0.2867
79,88,0.3272
79,89,0.4041
79,90,0.3162
79,91,0.4365
79,92,0.4189
79,93,0.3506
79,94,0.4632
79,95,0.2954
79,96,0.2745
79,97,0.4327
79,98,0.3016
79,99,0.2815
79,100,0.4107
79,101,0.4217
79,102,0.3356
79,103,0.2461
79,104,0.5551
79,105,0.4159
79,106,0.4151
79,107,0.3987
79,108,0.4918
79,109,0.4427
79,110,0.3172
79,111,0.4624
79,112,0.3442
79,113,0.4003
79,114,0.3771
79,115,0.4047
79,116,0.463
79,117,0.292
79,118,0.3648
79,119,0.4081
79,120,0.4986
79,121,0.4932
79,122,0.4009
79,123,0.4361
79,124,0.3963
79,125,0.3062
79,126,0.4029
79,127,0.33
79,128,0.4411
79,129,0.2461
79,130,0.4706
79,131,0.3568
79,132,0.4399
79,133,0.3074
79,134,0.144
79,135,0.481
79,136,0.4091
79,137,0.3316
79,138,0.3728
79,139,0.5573
79,140,0.3913
79,141,0.5102
79,142,0.2903
79,143,0.32
79,144,0.4415
79,145,0.338
79,146,0.3056
79,147,0.509
79,148,0.4465
79,149,0.3985
79,150,0.4267
79,151,0.2948
79,152,0.2649
79,153,0.3172
79,154,0.2657
79,155,0.4263
79,156,0.4403
79,157,0.3206
79,158,0.2805
79,159,0.4654
79,160,0.4347
79,161,0.4756
79,162,0.2899
79,163,0.2461
79,164,0.4493
79,165,0.3152
79,166,0.3556
79,167,0.4944
79,168,0.296
79,169,0.4063
79,170,0.4764
79,171,0.3282
79,172,0.4011
79,173,0.4285
79,174,0.3404
79,175,0.2837
79,176,0.4087
79,177,0.4962
79,178,0.3995
79,179,0.359
79,180,0.4567
79,181,0.3588
79,182,0.2976
79,183,0.2591
79,184,0.344
79,185,0.2623
79,186,0.375
79,187,0.3759
79,188,0.3536
79,189,0.4453
79,190,0.5056
79,191,0.369
79,192,0.4487
79,193,0.3789
79,194,0.4167
79,195,0.3554
79,196,0.4319
79,197,0.2809
79,198,0.345
79,199,0.3242
79,200,0.4724
80,1,0.348
80,2,0.3356
80,3,0.4385
80,4,0.3088
80,5,0.3012
80,6,0.2928
80,7,0.1756
80,8,0.5088
80,9,0.4898
80,10,0.5146
80,11,0.4714
80,12,0.2671
80,13,0.2873
80,14,0.2934
80,15,0.3256
80,16,0.4976
80,17,0.4664
80,18,0.3368
80,19,0.3474
80,20,0.3096
80,21,0.4131
80,22,0.4533
80,23,0.4483
80,24,0.3997
80,25,0.4299
80,26,0.4427
80,27,0.4239
80,28,0.4766
80,29,0.3326
80,30,0.4862
80,31,0.4696
80,32,0.3496
80,33,0.2461
80,34,0.2461
80,35,0.5495
80,36,0.3422
80,37,0.3354
80,38,0.5122
80,39,0.4668
80,40,0.4221
80,41,0.2903
80,42,0.3748
80,43,0.3991
80,44,0.3292
80,45,0.3448
80,46,0.3899
80,47,0.371
80,48,0.4443
80,49,0.2461
80,50,0.4259
80,51,0.5066
80,52,0.2927
80,53,0.5432
80,54,0.4535
80,55,0.32
80,56,0.4778
80,57,0.5176
80,58,0.3532
80,59,0.471
80,60,0.2709
80,61,0.3781
80,62,0.4301
80,63,0.5026
80,64,0.3414
80,65,0.2711
80,66,0.3985
80,67,0.4225
80,68,0.2525
80,69,0.2461
80,70,0.4101
80,71,0.328
80,72,0.4654
80,73,0.4043
80,74,0.3987
80,75,0.4718
80,76,0.5044
80,77,0.4329
80,78,0.2833
80,79,0.4239
80,80,0.3046
80,81,0.3458
80,82,0.2795
80,83,0.4247
80,84,0.3182
80,85,0.3034
80,86,0.4451
80,87,0.1195
80,88,0.2851
80,89,0.4786
80,90,0.3468
80,91,0.5144
80,92,0.3582
80,93,0.5358
80,94,0.355
80,95,0.4281
80,96,0.2709
80,97,0.5026
80,98,0.2785
80,99,0.2765
80,100,0.2553
80,101,0.4808
80,102,0.4269
80,103,0.4349
80,104,0.2843
80,105,0.4365
80,106,0.2461
80,107,0.369
80,108,0.3138
80,109,0.2747
80,110,0.4638
80,111,0.2843
80,112,0.349
80,113,0.4608
80,114,0.2461
80,115,0.4407
80,116,0.3604
80,117,0.318
80,118,0.522
80,119,0.4269
80,120,0.4123
80,121,0.2934
80,122,0.5617
80,123,0.2503
80,124,0.2461
80,125,0.4964
80,126,0.2461
80,127,0.1238
80,128,0.316
80,129,0.3652
80,130,0.5665
80,131,0.5028
80,132,0.3935
80,133,0.3536
80,134,0.2461
80,135,0.3122
80,136,0.3468
80,137,0.347
80,138,0.3094
80,139,0.2731
80,140,0.3248
80,141,0.2503
80,142,0.5082
80,143,0.3761
80,144,0.2461
80,145,0.3402
80,146,0.4924
80,147,0.4297
80,148,0.4065
80,149,0.4051
80,150,0.2759
80,151,0.4093
80,152,0.542
80,153,0.3899
80,154,0.3542
80,155,0.3054
80,156,0.2461
80,157,0.2777
80,158,0.4571
80,159,0.3378
80,160,0.4273
80,161,0.2545
80,162,0.3538
80,163,0.5064
80,164,0.2986
80,165,0.3388
80,166,0.4712
80,167,0.2719
80,168,0.3857
80,169,0.2797
80,170,0.3416
80,171,0.2871
80,172,0.4431
80,173,0.3466
80,174,0.4051
80,175,0.3044
80,176,0.3604
80,177,0.3476
80,178,0.4421
80,179,0.4505
80,180,0.331
80,181,0.3843
80,182,0.3356
80,183,0.4271
80,184,0.4708
80,185,0.3368
80,186,0.2675
80,187,0.305
80,188,0.4021
80,189,0.2849
80,190,0.2531
80,191,0.4543
80,192,0.2607
80,193,0.2491
80,194,0.4908
80,195,0.2873
80,196,0.4345
80,197,0.4417
80,198,0.5076
80,199,0.4181
80,200,0.3358
81,1,0.4137
81,2,0.2863
81,3,0.335
81,4,0.3136
81,5,0.4281
81,6,0.4309
81,7,0.3977
81,8,0.4978
81,9,0.2601
81,10,0.3943
81,11,0.501
81,12,0.3508
81,13,0.3056
81,14,0.4435
81,15,0.4497
81,16,0.4816
81,17,0.4195
81,18,0.5012
81,19,0.2609
81,20,0.3817
81,21,0.3959
81,22,0.4197
81,23,0.3584
81,24,0.4427
81,25,0.3348
81,26,0.3062
81,27,0.4011
81,28,0.4435
81,29,0.3865
81,30,0.3897
81,31,0.4407
81,32,0.3879
81,33,0.4984
81,34,0.4121
81,35,0.4598
81,36,0.2695
81,37,0.316
81,38,0.3206
81,39,0.5547
81,40,0.2847
81,41,0.4972
81,42,0.4902
81,43,0.3997
81,44,0.2461
81,45,0.3256
81,46,0.3294
81,47,0.2607
81,48,0.3634
81,49,0.2777
81,50,0.2465
81,51,0.4045
81,52,0.4594
81,53,0.3122
81,54,0.2461
81,55,0.4075
81,56,0.3188
81,57,0.2461
81,58,0.2715
81,59,0.3444
81,60,0.4189
81,61,0.2879
81,62,0.3887
81,63,0.5032
81,64,0.3094
81,65,0.3174
81,66,0.2964
81,67,0.4415
81,68,0.2994
81,69,0.4207
81,70,0.4041
81,71,0.4838
81,72,0.2972
81,73,0.3196
81,74,0.2559
81,75,0.2527
81,76,0.4257
81,77,0.4177
81,78,0.2485
81,79,0.4139
81,80,0.487
81,81,0.3839
81,82,0.4093
81,83,0.4632
81,84,0.3504
81,85,0.5531
81,86,0.313
81,87,0.4644
81,88,0.309
81,89,0.3815
81,90,0.4592
81,91,0.2693
81,92,0.5036
81,93,0.3088
81,94,0.4283
81,95,0.4766
81,96,0.3564
81,97,0.2707
81,98,0.2795
81,99,0.4924
81,100,0.5082
81,101,0.356
81,102,0.4445
81,103,0.4105
81,104,0.4327
81,105,0.2513
81,106,0.4678
81,107,0.499
81,108,0.3638
81,109,0.3498
81,110,0.361
81,111,0.3767
81,112,0.5
81,113,0.3418
81,114,0.2825
81,115,0.4331
81,116,0.4996
81,117,0.4596
81,118,0.3698
81,119,0.3494
81,120,0.4848
81,121,0.3352
81,122,0.3326
81,123,0.2687
81,124,0.4557
81,125,0.5078
81,126,0.2501
81,127,0.5246
81,128,0.2857
81,129,0.3032
81,130,0.2745
81,131,0.4109
81,132,0.3616
81,133,0.4021
81,134,0.4509
81,135,0.2817
81,136,0.4872
81,137,0.3274
81,138,0.542
81,139,0.4686
81,140,0.3232
81,141,0.2609
81,142,0.4638
81,143,0.3482
81,144,0.3412
81,145,0.2461
81,146,0.3442
81,147,0.2555
81,148,0.4041
81,149,0.3438
81,150,0.2619
81,151,0.2775
81,152,0.4363
81,153,0.3344
81,154,0.2813
81,155,0.2717
81,156,0.4213
81,157,0.2571
81,158,0.3522
81,159,0.4455
81,160,0.2735
81,161,0.4287
81,162,0.3608
81,163,0.4347
81,164,0.2755
81,165,0.3406
81,166,0.463
81,167,0.3714
81,168,0.4383
81,169,0.4353
81,170,0.2753
81,171,0.5016
81,172,0.4199
81,173,0.2661
81,174,0.4193
81,175,0.3596
81,176,0.2725
81,177,0.2915
81,178,0.292
81,179,0.2647
81,180,0.4361
81,181,0.4469
81,182,0.5222
81,183,0.2964
81,184,0.5318
81,185,0.4157
81,186,0.5058
81,187,0.2934
81,188,0.4742
81,189,0.2739
81,190,0.3544
81,191,0.2815
81,192,0.2583
81,193,0.4497
81,194,0.3526
81,195,0.3168
81,196,0.4832
81,197,0.5112
81,198,0.4736
81,199,0.4606
81,200,0.3768
82,1,0.4301
82,2,0.4415
82,3,0.3987
82,4,0.3452
82,5,0.2773
82,6,0.4365
82,7,0.3474
82,8,0.2871
82,9,0.3915
82,10,0.2765
82,11,0.317
82,12,0.2461
82,13,0.4417
82,14,0.4598
82,15,0.2483
82,16,0.4493
82,17,0.312
82,18,0.4351
82,19,0.3875
82,20,0.3813
82,21,0.3488
82,22,0.304
82,23,0.2956
82,24,0.2863
82,25,0.321
82,26,0.2857
82,27,0.3412
82,28,0.2745
82,29,0.3777
82,30,0.2671
82,31,0.2707
82,32,0.5052
82,33,0.4485
82,34,0.3004
82,35,0.5394
82,36,0.4307
82,37,0.4401
82,38,0.3652
82,39,0.2984
82,40,0.4644
82,41,0.3478
82,42,0.2901
82,43,0.3076
82,44,0.4952
82,45,0.5408
82,46,0.3684
82,47,0.3434
82,48,0.5114
82,49,0.2461
82,50,0.4926
82,51,0.2855
82,52,0.2677
82,53,0.2913
82,54,0.3508
82,55,0.365
82,56,0.475
82,57,0.368
82,58,0.5414
82,59,0.5262
82,60,0.3915
82,61,0.4926
82,62,0.4816
82,63,0.4479
82,64,0.3584
82,65,0.4011
82,66,0.507
82,67,0.3861
82,68,0.341
82,69,0.4904
82,70,0.2527
82,71,0.3528
82,72,0.3268
82,73,0.2461
82,74,0.4243
82,75,0.4299
82,76,0.4153
82,77,0.4611
82,78,0.4239
82,79,0.4215
82,80,0.2799
82,81,0.2733
82,82,0.2797
82,83,0.4826
82,84,0.2891
82,85,0.4932
82,86,0.3388
82,87,0.4513
82,88,0.3186
82,89,0.2721
82,90,0.4191
82,91,0.4381
82,92,0.46
82,93,0.4614
82,94,0.533
82,95,0.4385
82,96,0.4704
82,97,0.3939
82,98,0.3843
82,99,0.2998
82,100,0.4748
82,101,0.4047
82,102,0.4477
82,103,0.3877
82,104,0.3036
82,105,0.3636
82,106,0.5136
82,107,0.3254
82,108,0.5158
82,109,0.4119
82,110,0.3809
82,111,0.4233
82,112,0.3747
82,113,0.358
82,114,0.4177
82,115,0.3897
82,116,0.3448
82,117,0.2479
82,118,0.527
82,119,0.2815
82,120,0.4323
82,121,0.3827
82,122,0.4207
82,123,0.3222
82,124,0.2577
82,125,0.293
82,126,0.4233
82,127,0.4159
82,128,0.494
82,129,0.2461
82,130,0.3927
82,131,0.334
82,132,0.474
82,133,0.4842
82,134,0.4762
82,135,0.5122
82,136,0.3783
82,137,0.3833
82,138,0.4477
82,139,0.2964
82,140,0.3913
82,141,0.4153
82,142,0.3772
82,143,0.5278
82,144,0.4742
82,145,0.2914
82,146,0.471
82,147,0.4475
82,148,0.4888
82,149,0.374
82,150,0.334
82,151,0.4429
82,152,0.3548
82,153,0.4157
82,154,0.4958
82,155,0.4848
82,156,0.4413
82,157,0.4557
82,158,0.293
82,159,0.2521
82,160,0.3094
82,161,0.4521
82,162,0.2871
82,163,0.2912
82,164,0.3754
82,165,0.3925
82,166,0.4141
82,167,0.4397
82,168,0.3923
82,169,0.4069
82,170,0.4115
82,171,0.4584
82,172,0.4211
82,173,0.3052
82,174,0.4247
82,175,0.2958
82,176,0.2705
82,177,0.4588
82,178,0.3684
82,179,0.336
82,180,0.4674
82,181,0.4826
82,182,0.3428
82,183,0.2599
82,184,0.4898
82,185,0.539
82,186,0.4395
82,187,0.3376
82,188,0.4173
82,189,0.319
82,190,0.3628
82,191,0.3899
82,192,0.2938
82,193,0.2625
82,194,0.4311
82,195,0.37
82,196,0.4533
82,197,0.491
82,198,0.3244
82,199,0.5058
82,200,0.4892
83,1,0.3552
83,2,0.4896
83,3,0.4746
83,4,0.2461
83,5,0.3877
83,6,0.349
83,7,0.3428
83,8,0.3282
83,9,0.4101
83,10,0.3672
83,11,0.492
83,12,0.4325
83,13,0.3955
83,14,0.4986
83,15,0.4329
83,16,0.4197
83,17,0.2581
83,18,0.3246
83,19,0.3006
83,20,0.2699
83,21,0.4648
83,22,0.4664
83,23,0.3118
83,24,0.3813
83,25,0.4622
83,26,0.4117
83,27,0.2549
83,28,0.2277
83,29,0.3442
83,30,0.4431
83,31,0.4537
83,32,0.5583
83,33,0.4624
83,34,0.291
83,35,0.4457
83,36,0.4007
83,37,0.3875
83,38,0.2771
83,39,0.3977
83,40,0.2461
83,41,0.3294
83,42,0.5034
83,43,0.4431
83,44,0.5174
83,45,0.4011
83,46,0.3168
83,47,0.2801
83,48,0.3268
83,49,0.3943
83,50,0.5609
83,51,0.4249
83,52,0.5066
83,53,0.3698
83,54,0.2461
83,55,0.2761
83,56,0.4948
83,57,0.4567
83,58,0.5144
83,59,0.3412
83,60,0.4079
83,61,0.4824
83,62,0.3534
83,63,0.347
83,64,0.5082
83,65,0.4217
83,66,0.2895
83,67,0.2785
83,68,0.3863
83,69,0.4507
83,70,0.3853
83,71,0.5479
83,72,0.292
83,73,0.3704
83,74,0.2461
83,75,0.3959
83,76,0.3276
83,77,0.2903
83,78,0.3412
83,79,0.3388
83,80,0.5717
83,81,0.2793
83,82,0.4978
83,83,0.2361
83,84,0.5048
83,85,0.4896
83,86,0.4171
83,87,0.4798
83,88,0.4405
83,89,0.3124
83,90,0.3334
83,91,0.4263
83,92,0.5342
83,93,0.4413
83,94,0.4281
83,95,0.3152
83,96,0.5016
83,97,0.461
83,98,0.2461
83,99,0.4615
83,100,0.4399
83,101,0.4636
83,102,0.3448
83,103,0.3961
83,104,0.4243
83,105,0.2535
83,106,0.4005
83,107,0.3448
83,108,0.496
83,109,0.3574
83,110,0.3444
83,111,0.3028
83,112,0.3356
83,113,0.3364
83,114,0.2825
83,115,0.5132
83,116,0.2783
83,117,0.4694
83,118,0.4974
83,119,0.2605
83,120,0.4736
83,121,0.4021
83,122,0.4535
83,123,0.5156
83,124,0.371
83,125,0.3268
83,126,0.2641
83,127,0.3328
83,128,0.4237
83,129,0.5192
83,130,0.2976
83,131,0.4778
83,132,0.4752
83,133,0.4421
83,134,0.353
83,135,0.3216
83,136,0.5052
83,137,0.3861
83,138,0.5008
83,139,0.3048
83,140,0.4163
83,141,0.4155
83,142,0.4674
83,143,0.4381
83,144,0.4405
83,145,0.3224
83,146,0.292
83,147,0.4652
83,148,0.3981
83,149,0.4818
83,150,0.4598
83,151,0.4854
83,152,0.3961
83,153,0.3004
83,154,0.2461
83,155,0.2537
83,156,0.2173
83,157,0.4471
83,158,0.2579
83,159,0.3937
83,160,0.4443
83,161,0.3714
83,162,0.4145
83,163,0.4421
83,164,0.5174
83,165,0.3961
83,166,0.4261
83,167,0.3342
83,168,0.2747
83,169,0.5334
83,170,0.4079
83,171,0.4896
83,172,0.4115
83,173,0.5322
83,174,0.2461
83,175,0.4712
83,176,0.4614
83,177,0.4878
83,178,0.3516
83,179,0.2665
83,180,0.2751
83,181,0.3334
83,182,0.4924
83,183,0.4692
83,184,0.348
83,185,0.5204
83,186,0.4267
83,187,0.3218
83,188,0.4149
83,189,0.486
83,190,0.4437
83,191,0.4361
83,192,0.4247
83,193,0.3442
83,194,0.358
83,195,0.2745
83,196,0.3851
83,197,0.5192
83,198,0.335
83,199,0.3917
83,200,0.3028
84,1,0.3638
84,2,0.4646
84,3,0.4864
84,4,0.4956
84,5,0.4469
84,6,0.4153
84,7,0.3124
84,8,0.4776
84,9,0.4529
84,10,0.2797
84,11,0.2461
84,12,0.4115
84,13,0.3312
84,14,0.4754
84,15,0.3919
84,16,0.4732
84,17,0.2743
84,18,0.3502
84,19,0.4594
84,20,0.4355
84,21,0.467
84,22,0.4275
84,23,0.3534
84,24,0.2787
84,25,0.4329
84,26,0.2505
84,27,0.2461
84,28,0.4367
84,29,0.327
84,30,0.4179
84,31,0.4648
84,32,0.3694
84,33,0.3618
84,34,0.4237
84,35,0.3939
84,36,0.2681
84,37,0.4808
84,38,0.3965
84,39,0.4586
84,40,0.4151
84,41,0.48
84,42,0.3104
84,43,0.2461
84,44,0.3114
84,45,0.3382
84,46,0.2635
84,47,0.4616
84,48,0.5068
84,49,0.4431
84,50,0.4626
84,51,0.2619
84,52,0.3722
84,53,0.538
84,54,0.472
84,55,0.3987
84,56,0.2956
84,57,0.2513
84,58,0.3823
84,59,0.5176
84,60,0.3839
84,61,0.296
84,62,0.3903
84,63,0.4153
84,64,0.2461
84,65,0.4499
84,66,0.4101
84,67,0.4385
84,68,0.2978
84,69,0.3552
84,70,0.2709
84,71,0.2705
84,72,0.3546
84,73,0.3242
84,74,0.5246
84,75,0.3448
84,76,0.4439
84,77,0.3636
84,78,0.4846
84,79,0.2845
84,80,0.4517
84,81,0.3949
84,82,0.4231
84,83,0.359
84,84,0.4301
84,85,0.4379
84,86,0.492
84,87,0.4095
84,88,0.3082
84,89,0.3368
84,90,0.3656
84,91,0.3542
84,92,0.5058
84,93,0.356
84,94,0.3356
84,95,0.4678
84,96,0.3554
84,97,0.1984
84,98,0.2771
84,99,0.3006
84,100,0.2713
84,101,0.492
84,102,0.481
84,103,0.2557
84,104,0.4972
84,105,0.4483
84,106,0.52
84,107,0.2533
84,108,0.3432
84,109,0.3002
84,110,0.2465
84,111,0.5208
84,112,0.3863
84,113,0.532
84,114,0.355
84,115,0.2665
84,116,0.4267
84,117,0.4003
84,118,0.2747
84,119,0.4818
84,120,0.4884
84,121,0.4539
84,122,0.2719
84,123,0.5258
84,124,0.2837
84,125,0.5364
84,126,0.476
84,127,0.4668
84,128,0.3664
84,129,0.2703
84,130,0.3326
84,131,0.3883
84,132,0.345
84,133,0.3154
84,134,0.4269
84,135,0.321
84,136,0.3809
84,137,0.2461
84,138,0.362
84,139,0.4553
84,140,0.4896
84,141,0.4255
84,142,0.4575
84,143,0.3638
84,144,0.4399
84,145,0.5114
84,146,0.3626
84,147,0.4834
84,148,0.4247
84,149,0.3831
84,150,0.4301
84,151,0.2905
84,152,0.5174
84,153,0.3376
84,154,0.2803
84,155,0.3937
84,156,0.2509
84,157,0.3999
84,158,0.3194
84,159,0.3809
84,160,0.2958
84,161,0.4327
84,162,0.5082
84,163,0.3807
84,164,0.2861
84,165,0.479
84,166,0.3014
84,167,0.4441
84,168,0.4718
84,169,0.2461
84,170,0.4884
84,171,0.3298
84,172,0.4557
84,173,0.3372
84,174,0.3238
84,175,0.4411
84,176,0.4632
84,177,0.4043
84,178,0.4245
84,179,0.2785
84,180,0.2733
84,181,0.4594
84,182,0.4774
84,183,0.4962
84,184,0.4672
84,185,0.3638
84,186,0.2461
84,187,0.3851
84,188,0.2461
84,189,0.3999
84,190,0.2681
84,191,0.4271
84,192,0.4742
84,193,0.2461
84,194,0.4982
84,195,0.3106
84,196,0.2825
84,197,0.2461
84,198,0.3116
84,199,0.3036
84,200,0.4509
85,1,0.332
85,2,0.2461
85,3,0.2791
85,4,0.4063
85,5,0.3276
85,6,0.5072
85,7,0.4796
85,8,0.3787
85,9,0.3839
85,10,0.3879
85,11,0.3712
85,12,0.3412
85,13,0.3887
85,14,0.4854
85,15,0.316
85,16,0.3963
85,17,0.2901
85,18,0.3877
85,19,0.5004
85,20,0.2998
85,21,0.3494
85,22,0.4553
85,23,0.3586
85,24,0.2723
85,25,0.3242
85,26,0.2645
85,27,0.3556
85,28,0.2461
85,29,0.4852
85,30,0.4608
85,31,0.311
85,32,0.3432
85,33,0.2461
85,34,0.4886
85,35,0.5118
85,36,0.3166
85,37,0.3042
85,38,0.4333
85,39,0.3372
85,40,0.2847
85,41,0.4399
85,42,0.2461
85,43,0.2461
85,44,0.2978
85,45,0.4788
85,46,0.49
85,47,0.5064
85,48,0.3506
85,49,0.4932
85,50,0.4155
85,51,0.2819
85,52,0.2944
85,53,0.5563
85,54,0.3991
85,55,0.2461
85,56,0.3686
85,57,0.4954
85,58,0.475
85,59,0.4373
85,60,0.4728
85,61,0.3108
85,62,0.4557
85,63,0.494
85,64,0.3054
85,65,0.351
85,66,0.4269
85,67,0.501
85,68,0.4662
85,69,0.3815
85,70,0.4003
85,71,0.2765
85,72,0.3945
85,73,0.5324
85,74,0.4475
85,75,0.4744
85,76,0.319
85,77,0.4419
85,78,0.2461
85,79,0.5096
85,80,0.2859
85,81,0.2833
85,82,0.2661
85,83,0.3859
85,84,0.2461
85,85,0.2875
85,86,0.4311
85,87,0.3288
85,88,0.3977
85,89,0.4107
85,90,0.2461
85,91,0.3558
85,92,0.4249
85,93,0.4197
85,94,0.4031
85,95,0.2809
85,96,0.4792
85,97,0.4041
85,98,0.2859
85,99,0.369
85,100,0.2735
85,101,0.4237
85,102,0.2729
85,103,0.511
85,104,0.4171
85,105,0.5038
85,106,0.4563
85,107,0.4878
85,108,0.2293
85,109,0.4183
85,110,0.4297
85,111,0.2942
85,112,0.2775
85,113,0.2922
85,114,0.4922
85,115,0.4411
85,116,0.4391
85,117,0.292
85,118,0.3284
85,119,0.2703
85,120,0.4247
85,121,0.4301
85,122,0.31
85,123,0.3857
85,124,0.4203
85,125,0.3758
85,126,0.4363
85,127,0.4299
85,128,0.4576
85,129,0.305
85,130,0.4539
85,131,0.3785
85,132,0.4515
85,133,0.3937
85,134,0.4003
85,135,0.2801
85,136,0.4289
85,137,0.319
85,138,0.2899
85,139,0.4808
85,140,0.4231
85,141,0.4251
85,142,0.3326
85,143,0.375
85,144,0.2813
85,145,0.362
85,146,0.4834
85,147,0.4289
85,148,0.2699
85,149,0.3728
85,150,0.3506
85,151,0.4123
85,152,0.3146
85,153,0.4818
85,154,0.3999
85,155,0.492
85,156,0.3388
85,157,0.4157
85,158,0.4541
85,159,0.2853
85,160,0.29
85,161,0.4115
85,162,0.4335
85,163,0.3186
85,164,0.3586
85,165,0.5242
85,166,0.4521
85,167,0.2421
85,168,0.4698
85,169,0.4632
85,170,0.2956
85,171,0.3879
85,172,0.4696
85,173,0.4744
85,174,0.4527
85,175,0.4571
85,176,0.2767
85,177,0.5026
85,178,0.3044
85,179,0.2855
85,180,0.374
85,181,0.335
85,182,0.4041
85,183,0.5142
85,184,0.2725
85,185,0.37
85,186,0.4323
85,187,0.4898
85,188,0.354
85,189,0.3502
85,190,0.522
85,191,0.5292
85,192,0.461
85,193,0.3114
85,194,0.4375
85,195,0.3278
85,196,0.2637
85,197,0.4982
85,198,0.4301
85,199,0.1552
85,200,0.4157
86,1,0.2893
86,2,0.4678
86,3,0.2461
86,4,0.2839
86,5,0.3885
86,6,0.4357
86,7,0.2733
86,8,0.515
86,9,0.2713
86,10,0.2801
86,11,0.4133
86,12,0.2461
86,13,0.3502
86,14,0.4469
86,15,0.4904
86,16,0.3336
86,17,0.3156
86,18,0.3712
86,19,0.3482
86,20,0.3464
86,21,0.4385
86,22,0.5318
86,23,0.4399
86,24,0.514
86,25,0.4832
86,26,0.2621
86,27,0.4588
86,28,0.3776
86,29,0.4259
86,30,0.4377
86,31,0.3957
86,32,0.4173
86,33,0.3686
86,34,0.4119
86,35,0.3096
86,36,0.5018
86,37,0.4119
86,38,0.3536
86,39,0.3442
86,40,0.376
86,41,0.4383
86,42,0.4479
86,43,0.4982
86,44,0.3841
86,45,0.2789
86,46,0.4313
86,47,0.3438
86,48,0.3052
86,49,0.3881
